Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s
"39075","05000US39075","Holmes County","Holmes County, Ohio","oh","050","00","ACSSF","0000050",,,,,"39","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25374,257,0,7,6,0,30,0,22,20,92,8468,555,666,348,290,7265,1161,1154,1784,996,1581,511,110,51,63.63636,53.93939,14.54545,6.666667,6.060606,14.54545,27.27273,14.54545,15.75758,15.15152,35.15152,276.3636,86.66666,103.0303,59.39394,50.90909,263.6364,123.0303,121.2121,182.4242,103.0303,128.4848,90.30303,28.48485,21.81818
"39077","05000US39077","Huron County","Huron County, Ohio","oh","050","00","ACSSF","0000051",,,,,"39","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39362,403,0,23,37,0,22,29,14,247,78,742,533,926,966,608,16312,2023,2916,4595,3534,3507,1447,303,97,102.4242,78.18182,16.36364,23.0303,24.24242,16.36364,13.93939,21.81818,10.90909,73.33334,42.42424,111.5152,90.30303,112.7273,101.8182,71.51515,361.2121,163.6364,207.2727,240,206.0606,253.3333,125.4545,60,42.42424
"39079","05000US39079","Jackson County","Jackson County, Ohio","oh","050","00","ACSSF","0000052",,,,,"39","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22110,248,9,0,0,0,4,1,43,50,104,650,434,629,936,308,8325,927,1210,2818,2042,2291,1014,67,0,43.63636,73.33334,9.090909,14.54545,14.54545,14.54545,3.636364,2.424242,23.0303,26.06061,39.39394,110.9091,103.0303,115.1515,160.6061,52.72727,377.5757,120,143.0303,253.9394,207.8788,201.2121,140.6061,24.84848,14.54545
"39081","05000US39081","Jefferson County","Jefferson County, Ohio","oh","050","00","ACSSF","0000053",,,,,"39","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47535,356,14,0,0,12,6,37,38,55,137,521,419,1002,1302,694,18911,1717,3364,6074,5585,4577,2034,358,322,63.0303,62.42424,11.51515,16.36364,16.36364,10.90909,6.060606,23.0303,18.78788,24.24242,38.18182,64.84849,65.45454,96.36364,145.4545,85.45454,396.9697,156.3636,224.8485,312.7273,266.0606,255.7576,150.9091,56.9697,63.63636
"39083","05000US39083","Knox County","Knox County, Ohio","oh","050","00","ACSSF","0000054",,,,,"39","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40001,204,0,0,0,44,32,20,8,29,92,1082,423,494,839,466,14436,1554,3134,5090,2932,6118,2008,333,663,91.51515,55.15152,16.36364,16.36364,16.36364,23.0303,31.51515,19.39394,6.060606,18.78788,36.9697,190.303,90.90909,90.90909,122.4242,83.0303,346.0606,136.9697,202.4242,276.9697,247.2727,325.4546,212.1212,67.27273,83.63636
"39085","05000US39085","Lake County","Lake County, Ohio","oh","050","00","ACSSF","0000055",,,,,"39","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164770,1149,23,44,32,92,136,162,157,463,296,1157,1302,2448,2867,2862,47868,4640,13588,23066,16442,29206,13293,1973,1504,66.06061,128.4848,15.15152,23.0303,26.66667,63.0303,43.63636,47.87879,50.30303,122.4242,74.54546,119.3939,175.7576,226.0606,197.5758,216.3636,748.4849,237.5758,412.1212,556.3636,456.3636,660.6061,446.0606,175.7576,160.6061
"39087","05000US39087","Lawrence County","Lawrence County, Ohio","oh","050","00","ACSSF","0000056",,,,,"39","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42604,455,10,52,0,0,9,13,63,163,124,524,1022,961,1617,742,16785,1764,2921,5108,4161,3854,1642,413,201,61.81818,75.75758,9.090909,33.93939,16.36364,16.36364,11.51515,8.484848,30.90909,55.15152,37.57576,103.0303,147.2727,137.5758,186.0606,110.303,383.6364,183.6364,207.8788,284.2424,300,234.5455,180.6061,86.06061,46.66667
"39089","05000US39089","Licking County","Licking County, Ohio","oh","050","00","ACSSF","0000057",,,,,"39","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116088,655,23,13,30,45,23,23,29,54,311,931,1334,2166,2760,1812,35995,4353,8470,15981,10678,20242,7757,1380,1023,96.36364,115.7576,16.9697,12.12121,20.60606,43.0303,13.33333,15.15152,17.57576,22.42424,84.84849,135.7576,161.2121,235.1515,221.8182,153.9394,626.6667,234.5455,333.3333,434.5454,430.9091,500,358.7879,163.0303,134.5455
"39091","05000US39091","Logan County","Logan County, Ohio","oh","050","00","ACSSF","0000058",,,,,"39","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31078,181,5,7,0,0,0,10,10,8,73,452,349,631,652,327,13489,1726,2030,3645,2501,3405,1328,176,73,54.54546,48.48485,6.666667,6.666667,14.54545,14.54545,14.54545,9.090909,13.93939,4.848485,32.12121,137.5758,74.54546,94.54546,88.48485,55.15152,315.7576,173.9394,148.4848,240.6061,172.7273,200.6061,145.4545,46.66667,27.27273
"39093","05000US39093","Lorain County","Lorain County, Ohio","oh","050","00","ACSSF","0000059",,,,,"39","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210974,1816,16,40,83,56,158,106,241,356,383,1430,2719,4888,5610,3898,57341,9180,17628,32657,21696,31822,14566,2721,1563,86.06061,167.8788,16.36364,23.0303,50.90909,21.81818,43.63636,41.81818,70.90909,70.90909,87.27273,153.9394,238.7879,321.2121,264.8485,239.3939,881.8182,382.4243,577.5757,714.5455,638.1818,694.5455,487.2727,221.2121,161.8182
"39095","05000US39095","Lucas County","Lucas County, Ohio","oh","050","00","ACSSF","0000060",,,,,"39","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291768,2638,48,22,29,92,273,232,169,603,585,2445,3739,6302,8434,5899,73837,12847,21811,46873,28218,46658,20710,5870,3434,46.06061,216.3636,29.09091,12.12121,20,35.75758,88.48485,51.51515,43.0303,83.0303,98.78788,210.9091,277.5757,335.1515,392.1212,358.1818,1105.455,582.4243,541.2121,934.5455,793.9394,818.7879,593.3333,312.7273,240
"39097","05000US39097","Madison County","Madison County, Ohio","oh","050","00","ACSSF","0000061",,,,,"39","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31380,294,10,0,0,38,14,20,7,54,69,485,572,1031,1056,421,10986,2040,2445,4195,2326,3707,1289,280,41,63.63636,58.18182,9.69697,14.54545,14.54545,46.66667,11.51515,12.12121,6.060606,18.78788,27.27273,68.48485,81.21212,104.8485,120.6061,66.66666,321.2121,132.7273,182.4242,216.3636,172.1212,190.303,120.6061,54.54546,16.36364
"39099","05000US39099","Mahoning County","Mahoning County, Ohio","oh","050","00","ACSSF","0000062",,,,,"39","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164229,1339,13,25,61,23,113,153,180,297,312,1112,1726,3107,3960,2513,56206,6125,10935,24117,12254,26177,10151,2171,1159,50.30303,158.7879,11.51515,16.36364,28.48485,16.36364,42.42424,47.87879,45.45454,67.87878,81.21212,118.7879,160.6061,233.3333,256.9697,172.1212,687.2727,346.6667,365.4546,594.5455,491.5151,555.1515,386.6667,184.2424,127.2727
"39101","05000US39101","Marion County","Marion County, Ohio","oh","050","00","ACSSF","0000063",,,,,"39","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46322,473,0,0,0,0,12,17,103,86,51,484,641,1477,1681,725,16540,3554,4346,6362,3700,3701,2009,288,72,86.06061,69.69697,16.36364,16.36364,16.36364,16.36364,8.484848,21.81818,61.81818,29.69697,21.21212,77.57576,92.72727,169.0909,212.7273,107.8788,422.4243,223.0303,214.5455,290.9091,242.4242,220,219.3939,84.24242,33.93939
"39103","05000US39103","Medina County","Medina County, Ohio","oh","050","00","ACSSF","0000064",,,,,"39","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123097,533,15,0,0,33,39,66,14,57,109,647,691,1168,1441,1469,34945,3971,8603,16744,11532,27695,10547,1860,918,143.6364,89.09091,13.93939,16.36364,16.36364,18.18182,27.27273,36.9697,11.51515,29.09091,41.81818,95.75758,128.4848,111.5152,135.1515,155.1515,624.8485,290.303,315.7576,576.3636,484.8485,550.303,400,176.9697,116.3636
"39105","05000US39105","Meigs County","Meigs County, Ohio","oh","050","00","ACSSF","0000065",,,,,"39","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16564,176,0,0,25,0,0,9,46,14,100,199,383,913,611,379,6293,626,902,1998,1765,1250,732,79,64,22.42424,41.81818,12.72727,12.72727,16.36364,12.72727,12.72727,6.666667,22.42424,12.12121,35.15152,44.84848,73.93939,133.9394,97.57576,70.90909,207.8788,80,96.9697,160,133.9394,126.6667,106.0606,29.09091,29.09091
"39107","05000US39107","Mercer County","Mercer County, Ohio","oh","050","00","ACSSF","0000066",,,,,"39","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26974,96,22,0,0,0,0,0,19,48,33,252,402,670,357,350,11831,717,1843,2880,2949,2831,1500,111,63,41.81818,26.66667,21.81818,14.54545,14.54545,14.54545,14.54545,14.54545,12.12121,16.9697,20,58.18182,78.18182,81.21212,66.06061,60,296.9697,88.48485,155.1515,187.2727,168.4848,193.9394,108.4848,34.54546,28.48485
"39109","05000US39109","Miami County","Miami County, Ohio","oh","050","00","ACSSF","0000067",,,,,"39","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72762,537,0,10,0,15,30,6,3,81,125,668,776,1535,1764,1571,23904,2874,6005,9720,6713,10263,5140,771,251,88.48485,116.9697,16.36364,11.51515,16.36364,10.90909,21.21212,7.272727,3.030303,36.9697,58.78788,126.6667,141.2121,213.3333,213.3333,170.9091,549.0909,240,298.7879,487.2727,355.1515,403.6364,247.2727,134.5455,59.39394
"39111","05000US39111","Monroe County","Monroe County, Ohio","oh","050","00","ACSSF","0000068",,,,,"39","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10207,69,0,0,0,0,0,0,0,44,16,172,105,321,303,184,4924,401,718,999,736,750,396,42,27,11.51515,20.60606,10.90909,10.90909,10.90909,10.90909,10.90909,10.90909,10.90909,32.72727,11.51515,44.84848,35.75758,80.60606,60,35.15152,175.1515,53.93939,90.30303,89.69697,74.54546,86.06061,54.54546,20.60606,17.57576
"39113","05000US39113","Montgomery County","Montgomery County, Ohio","oh","050","00","ACSSF","0000069",,,,,"39","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363741,2842,55,47,0,140,196,158,508,924,888,3738,4881,6860,8846,5952,87580,14459,29615,60078,36209,59412,30752,5552,4049,43.0303,213.3333,21.81818,25.45455,16.36364,52.12121,53.93939,50.30303,101.2121,125.4545,116.9697,272.1212,318.7879,313.9394,430.303,275.7576,1080.606,515.1515,647.2727,893.9394,819.3939,1006.061,718.7879,261.8182,241.8182
"39115","05000US39115","Morgan County","Morgan County, Ohio","oh","050","00","ACSSF","0000070",,,,,"39","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10440,77,11,0,0,0,7,5,0,9,25,225,178,242,401,233,4438,323,762,1142,1181,810,321,34,16,23.0303,28.48485,8.484848,10.90909,10.90909,10.90909,7.878788,4.242424,10.90909,5.454545,17.57576,63.63636,40,51.51515,69.09091,49.69697,176.9697,52.72727,95.75758,96.36364,91.51515,83.0303,53.93939,14.54545,10.30303
"39117","05000US39117","Morrow County","Morrow County, Ohio","oh","050","00","ACSSF","0000071",,,,,"39","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23890,170,0,0,0,10,0,0,34,0,32,449,300,980,707,518,9671,968,2046,2689,2086,2267,862,94,7,56.36364,49.69697,14.54545,14.54545,14.54545,9.090909,14.54545,14.54545,26.06061,14.54545,20,108.4848,85.45454,179.3939,122.4242,86.66666,340,125.4545,192.1212,183.0303,195.1515,205.4545,116.3636,42.42424,8.484848
"39119","05000US39119","Muskingum County","Muskingum County, Ohio","oh","050","00","ACSSF","0000072",,,,,"39","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58372,596,1,0,32,70,77,85,8,80,90,761,1043,1536,2045,986,22248,2320,4654,6685,6012,5799,2609,400,235,67.27273,87.27273,1.818182,16.36364,26.66667,38.18182,41.81818,40,7.878788,35.15152,32.12121,106.0606,132.7273,144.2424,209.697,104.2424,541.2121,163.0303,210.303,334.5454,244.8485,306.6667,191.5152,106.6667,61.21212
"39121","05000US39121","Noble County","Noble County, Ohio","oh","050","00","ACSSF","0000073",,,,,"39","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,98,0,0,0,0,15,10,0,16,9,147,214,449,494,192,4552,870,849,1072,923,573,535,24,0,86.06061,35.15152,10.90909,10.90909,10.90909,10.90909,12.12121,10.30303,10.90909,12.12121,10.90909,52.72727,52.72727,93.33334,76.9697,53.93939,202.4242,120.6061,112.7273,154.5455,132.1212,95.15151,101.8182,14.54545,10.90909
"39123","05000US39123","Ottawa County","Ottawa County, Ohio","oh","050","00","ACSSF","0000074",,,,,"39","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30302,264,4,3,0,0,34,19,26,54,77,221,319,341,645,411,9694,1053,2122,4911,3307,4306,1873,434,184,52.12121,84.24242,4.242424,2.424242,14.54545,14.54545,20,11.51515,12.12121,26.06061,29.69697,63.63636,66.66666,52.72727,86.06061,69.69697,300,113.9394,130.303,238.7879,204.8485,192.1212,127.2727,53.33333,42.42424
"39125","05000US39125","Paulding County","Paulding County, Ohio","oh","050","00","ACSSF","0000075",,,,,"39","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13041,61,0,8,0,4,4,15,18,105,40,96,171,269,407,199,5780,581,897,1545,1002,1278,503,33,25,24.84848,18.18182,10.90909,7.878788,10.90909,4.848485,3.636364,10.90909,15.15152,31.51515,18.78788,27.87879,43.0303,65.45454,71.51515,35.15152,216.3636,76.9697,95.75758,146.0606,100,107.2727,80.60606,13.33333,10.90909
"39127","05000US39127","Perry County","Perry County, Ohio","oh","050","00","ACSSF","0000076",,,,,"39","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24496,242,7,0,0,0,19,3,0,54,42,308,392,723,1152,559,10040,955,1817,2663,2511,1878,968,114,49,33.33333,64.84849,7.272727,14.54545,14.54545,14.54545,17.57576,3.636364,14.54545,35.15152,19.39394,70.90909,90.90909,115.7576,149.0909,110.303,330.9091,88.48485,178.7879,212.7273,196.3636,186.6667,131.5152,38.18182,23.0303
"39129","05000US39129","Pickaway County","Pickaway County, Ohio","oh","050","00","ACSSF","0000077",,,,,"39","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39808,254,0,0,0,46,0,6,20,105,124,530,842,1336,1357,461,13966,2349,2850,5035,3126,4785,2162,311,143,58.18182,65.45454,16.36364,16.36364,16.36364,39.39394,16.36364,6.666667,13.33333,41.21212,50.90909,96.9697,124.8485,141.2121,169.0909,75.15151,370.303,209.0909,168.4848,304.8485,210.303,287.2727,185.4545,64.84849,35.75758
"39131","05000US39131","Pike County","Pike County, Ohio","oh","050","00","ACSSF","0000078",,,,,"39","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19371,425,25,0,0,3,3,54,23,61,129,476,507,638,974,360,6886,948,1420,2315,1458,1550,893,163,60,47.27273,123.0303,24.84848,12.72727,12.72727,3.636364,4.242424,38.18182,20.60606,34.54546,50.90909,92.72727,115.1515,107.2727,152.1212,95.15151,316.3636,127.8788,147.2727,214.5455,161.8182,163.6364,115.7576,53.93939,26.66667
"39133","05000US39133","Portage County","Portage County, Ohio","oh","050","00","ACSSF","0000079",,,,,"39","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104749,522,15,33,15,40,0,33,30,88,185,901,1036,1941,2001,1424,34066,3939,6765,14052,7630,17908,9327,1107,1691,75.15151,78.78788,15.15152,29.09091,14.54545,24.84848,16.36364,22.42424,14.54545,35.15152,75.75758,152.7273,140,190.9091,187.8788,163.6364,629.0909,299.394,361.8182,478.1818,361.2121,502.4243,424.2424,128.4848,153.9394
"39135","05000US39135","Preble County","Preble County, Ohio","oh","050","00","ACSSF","0000080",,,,,"39","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28669,226,3,0,0,13,8,12,19,36,58,277,434,614,783,558,11156,1357,2159,3724,2699,3021,1280,132,100,60,49.09091,2.424242,14.54545,14.54545,6.666667,6.666667,9.090909,9.69697,26.06061,24.84848,43.63636,80,84.84849,66.06061,98.18182,283.0303,117.5758,153.3333,218.7879,162.4242,200,102.4242,27.27273,31.51515
"39137","05000US39137","Putnam County","Putnam County, Ohio","oh","050","00","ACSSF","0000081",,,,,"39","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22550,115,0,0,0,19,0,38,29,18,24,197,216,276,338,258,9112,453,1194,2562,3126,2802,1519,166,88,39.39394,43.0303,14.54545,14.54545,14.54545,15.15152,14.54545,18.78788,17.57576,16.36364,9.69697,41.21212,52.72727,51.51515,67.87878,46.06061,247.8788,74.54546,92.72727,164.2424,169.0909,160,124.8485,32.12121,23.63636
"39139","05000US39139","Richland County","Richland County, Ohio","oh","050","00","ACSSF","0000082",,,,,"39","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84689,708,26,0,0,17,50,46,89,158,294,1644,1023,2635,2614,1874,28663,5059,7138,10416,7154,9929,3975,746,431,103.0303,93.33334,16.9697,16.36364,16.36364,15.75758,21.21212,30.30303,30.30303,40.60606,64.84849,196.9697,115.7576,205.4545,210.9091,164.2424,519.3939,229.697,309.0909,346.0606,301.8182,340.606,215.7576,98.18182,90.90909
"39141","05000US39141","Ross County","Ross County, Ohio","oh","050","00","ACSSF","0000083",,,,,"39","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54281,616,0,0,7,6,15,0,52,206,187,821,1025,1499,1739,1043,19863,3123,4023,6335,4691,5653,2658,457,262,92.12122,93.33334,16.36364,16.36364,7.272727,6.060606,12.72727,16.36364,27.27273,77.57576,41.21212,118.7879,134.5455,161.2121,166.0606,127.8788,482.4243,203.6364,252.7273,320.606,249.697,279.394,187.2727,76.36364,62.42424
"39143","05000US39143","Sandusky County","Sandusky County, Ohio","oh","050","00","ACSSF","0000084",,,,,"39","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40884,295,0,19,14,1,46,0,56,213,134,335,323,1021,914,622,15556,1734,2939,5956,4161,4419,1874,168,84,84.24242,58.78788,16.36364,11.51515,13.93939,1.212121,30.30303,16.36364,21.21212,50.90909,51.51515,75.75758,61.21212,121.8182,123.0303,92.12122,369.697,148.4848,181.8182,255.7576,233.9394,239.3939,132.7273,36.9697,30.30303
"39145","05000US39145","Scioto County","Scioto County, Ohio","oh","050","00","ACSSF","0000085",,,,,"39","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52819,335,20,0,14,12,39,49,39,325,274,1130,1165,1653,2028,943,18919,3253,3792,6798,4122,4447,2671,469,322,72.72727,68.48485,16.9697,16.36364,13.93939,5.454545,23.63636,23.63636,21.21212,83.63636,70.30303,133.3333,166.6667,145.4545,210.303,99.39394,495.7576,224.8485,233.9394,395.1515,249.0909,238.7879,236.9697,97.57576,74.54546
"39147","05000US39147","Seneca County","Seneca County, Ohio","oh","050","00","ACSSF","0000086",,,,,"39","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37100,259,10,0,0,22,67,40,36,71,64,313,344,666,781,610,15364,1730,2747,4564,3773,3653,1681,196,109,119.3939,56.36364,9.090909,16.36364,16.36364,15.75758,38.18182,27.27273,29.69697,28.48485,24.84848,49.69697,63.63636,92.12122,112.7273,75.15151,370.9091,141.2121,163.0303,210.9091,170.9091,170.303,137.5758,43.0303,30.90909
"39149","05000US39149","Shelby County","Shelby County, Ohio","oh","050","00","ACSSF","0000087",,,,,"39","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32382,241,0,12,0,31,10,14,6,231,91,319,421,722,534,576,12229,1542,2271,3912,3584,3460,1765,262,149,86.06061,50.90909,14.54545,11.51515,14.54545,15.75758,9.090909,10.30303,6.060606,67.27273,44.24242,69.69697,72.12122,101.2121,69.09091,89.69697,328.4849,141.2121,181.2121,244.8485,195.7576,210.303,160.6061,58.78788,38.78788
"39151","05000US39151","Stark County","Stark County, Ohio","oh","050","00","ACSSF","0000088",,,,,"39","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259523,2142,35,33,106,80,98,111,134,372,403,2561,2513,3809,6154,4012,89498,8492,19739,38132,21953,37412,16672,2996,2066,86.06061,179.3939,21.81818,21.81818,56.36364,35.15152,39.39394,44.84848,44.24242,91.51515,73.93939,200,209.0909,261.8182,336.9697,241.8182,1008.485,338.1818,563.6364,753.3333,573.3333,650.9091,482.4243,213.3333,191.5152
"39153","05000US39153","Summit County","Summit County, Ohio","oh","050","00","ACSSF","0000089",,,,,"39","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378760,3289,19,30,34,91,511,180,305,762,695,2827,4137,6237,7430,5436,104102,11628,25051,51341,33227,77340,31643,7439,5006,63.63636,249.697,15.15152,15.75758,15.15152,40,235.7576,58.18182,95.15151,252.1212,147.2727,244.2424,241.2121,344.2424,320,322.4243,1096.364,447.2727,608.4849,945.4545,660,1044.242,763.6364,387.8788,306.6667
"39155","05000US39155","Trumbull County","Trumbull County, Ohio","oh","050","00","ACSSF","0000090",,,,,"39","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143884,1255,40,0,9,2,31,70,137,230,501,2251,1603,3028,4186,2404,58788,5820,8499,18167,10297,17704,6410,1378,1074,58.18182,157.5758,24.24242,16.36364,7.878788,2.424242,16.9697,25.45455,52.12121,58.18182,113.3333,172.1212,150.9091,216.3636,261.2121,167.8788,831.5151,260.606,331.5151,513.9394,371.5151,450.303,295.1515,129.697,163.6364
"39157","05000US39157","Tuscarawas County","Tuscarawas County, Ohio","oh","050","00","ACSSF","0000091",,,,,"39","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64095,707,0,30,3,71,22,82,102,247,189,2177,1014,1608,1849,960,26382,2925,4026,6941,4635,6445,3043,447,190,109.0909,101.8182,16.36364,41.21212,3.030303,56.36364,22.42424,53.33333,39.39394,97.57576,63.0303,151.5152,127.2727,163.0303,174.5455,107.8788,441.8182,201.2121,242.4242,332.7273,226.6667,325.4546,204.8485,89.09091,53.33333
"39159","05000US39159","Union County","Union County, Ohio","oh","050","00","ACSSF","0000092",,,,,"39","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37337,196,0,0,0,14,0,0,0,25,73,298,301,711,869,294,11432,1318,2243,4769,2486,8257,2943,724,384,95.15151,53.93939,16.36364,16.36364,16.36364,13.93939,16.36364,16.36364,16.36364,15.15152,26.06061,64.24242,51.51515,93.33334,114.5455,75.75758,331.5151,120.6061,166.6667,280,199.3939,395.7576,248.4848,100,64.84849
"39161","05000US39161","Van Wert County","Van Wert County, Ohio","oh","050","00","ACSSF","0000093",,,,,"39","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19347,126,35,0,0,0,15,0,19,21,5,128,212,358,608,209,8146,777,1369,2192,1996,2086,838,132,75,47.27273,29.69697,24.84848,12.72727,12.72727,12.72727,10.30303,12.72727,11.51515,13.33333,6.666667,27.87879,44.24242,52.72727,97.57576,38.18182,199.3939,89.09091,118.7879,163.6364,135.7576,155.7576,84.84849,29.69697,25.45455
"39163","05000US39163","Vinton County","Vinton County, Ohio","oh","050","00","ACSSF","0000094",,,,,"39","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9153,81,0,0,30,4,10,19,38,0,119,242,289,285,425,308,3884,348,539,815,666,743,262,30,16,17.57576,25.45455,10.90909,10.90909,20.60606,6.060606,9.090909,16.36364,21.21212,10.90909,46.66667,61.21212,73.33334,51.51515,61.81818,61.81818,148.4848,57.57576,72.72727,102.4242,79.39394,121.8182,55.75758,13.93939,12.12121
"39165","05000US39165","Warren County","Warren County, Ohio","oh","050","00","ACSSF","0000095",,,,,"39","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151708,736,9,10,17,30,45,55,85,268,210,1237,1222,1999,2350,1631,34053,5175,7334,17940,13123,40139,18841,2909,2290,136.3636,127.8788,9.69697,9.69697,17.57576,21.21212,27.87879,27.87879,35.15152,68.48485,50.90909,148.4848,147.8788,168.4848,172.7273,178.1818,816.3636,260,378.1818,606.6667,520,814.5455,633.3333,235.1515,241.8182
